GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US17031191302,17031191302,"Census Tract 1913.02, Cook County, Illinois",1299,142,656,150,215,106,192,106,236,102,3.92,0.45,4.64,0.58,4.49,1.11,4.04,0.80,1.29,0.40,1063,153,656,150,215,106,192,106,(X),(X),4.31,0.41,4.58,0.56,3.94,1.00,3.82,0.65,(X),(X),698,132,449,136,94,80,155,97,(X),(X),11.2,10.0,6.9,10.3,28.7,43.2,12.9,22.6,(X),(X),34.0,15.6,37.9,20.8,71.3,43.2,0.0,16.2,(X),(X),54.9,15.7,55.2,20.9,0.0,25.0,87.1,22.6,(X),(X),1299,142,656,150,215,106,192,106,236,102,58.5,9.6,75.3,13.0,47.9,26.9,80.7,21.7,3.4,6.6,21.2,7.3,12.2,8.5,52.1,26.9,12.5,17.9,25.4,17.5,16.7,6.9,(X),(X),(X),(X),(X),(X),91.9,10.1,3.4,3.0,(X),(X),(X),(X),(X),(X),18.6,15.7,0.0,2.1,(X),(X),(X),(X),(X),(X),(X),(X),10.4,7.5,(X),(X),(X),(X),(X),(X),(X),(X),40.2,9.6,45.6,15.0,64.7,27.9,12.0,19.3,25.8,15.1,59.8,9.6,54.4,15.0,35.3,27.9,88.0,19.3,74.2,15.1,0.0,2.1,0.0,4.1,0.0,12.0,0.0,13.3,0.0,11.0,40.1,10.0,37.7,13.9,59.5,25.7,12.5,17.9,51.7,22.5,59.9,10.0,62.3,13.9,40.5,25.7,87.5,17.9,48.3,22.5
1400000US17031200100,17031200100,"Census Tract 2001, Cook County, Illinois",1301,70,636,143,14,21,224,97,427,130,3.54,0.36,4.90,0.80,6.36,1.36,4.00,0.71,1.17,0.14,874,153,636,143,14,21,224,97,(X),(X),4.61,0.53,4.80,0.76,6.36,1.36,3.95,0.71,(X),(X),399,125,263,109,14,21,122,68,(X),(X),17.3,11.9,26.2,17.1,0.0,72.9,0.0,20.0,(X),(X),21.8,13.3,15.2,13.6,0.0,72.9,38.5,28.2,(X),(X),60.9,14.2,58.6,17.3,100.0,72.9,61.5,28.2,(X),(X),1301,70,636,143,14,21,224,97,427,130,44.4,9.6,63.5,13.9,100.0,72.9,65.2,22.4,3.0,4.6,28.6,7.9,29.1,10.7,100.0,72.9,18.3,17.4,30.9,14.6,28.8,9.8,(X),(X),(X),(X),(X),(X),87.8,9.2,8.3,4.7,(X),(X),(X),(X),(X),(X),25.3,13.4,0.0,2.1,(X),(X),(X),(X),(X),(X),(X),(X),0.0,2.1,(X),(X),(X),(X),(X),(X),(X),(X),48.0,8.3,61.8,11.1,100.0,72.9,41.1,19.6,29.5,13.6,51.3,8.3,36.9,11.0,0.0,72.9,58.9,19.6,70.5,13.6,0.6,1.0,1.3,2.1,0.0,72.9,0.0,11.5,0.0,6.2,46.2,7.3,57.7,12.9,100.0,72.9,41.1,19.6,30.0,12.5,53.8,7.3,42.3,12.9,0.0,72.9,58.9,19.6,70.0,12.5
1400000US17031200200,17031200200,"Census Tract 2002, Cook County, Illinois",1547,100,546,116,173,79,367,87,461,112,3.21,0.33,4.45,0.59,3.55,0.88,3.64,0.58,1.28,0.16,1086,102,546,116,173,79,367,87,(X),(X),3.92,0.40,4.40,0.58,3.30,0.93,3.50,0.60,(X),(X),469,108,294,90,53,43,122,64,(X),(X),20.3,10.1,20.7,13.5,0.0,37.4,27.9,26.3,(X),(X),19.4,11.0,25.2,15.7,0.0,37.4,13.9,15.4,(X),(X),60.3,12.4,54.1,16.6,100.0,37.4,58.2,28.1,(X),(X),1547,100,546,116,173,79,367,87,461,112,37.4,7.6,57.7,12.3,41.0,23.1,52.3,17.3,0.0,5.8,31.6,6.7,33.3,12.4,28.3,22.0,29.7,16.4,32.3,14.7,23.5,5.9,(X),(X),(X),(X),(X),(X),78.7,12.7,4.3,3.2,(X),(X),(X),(X),(X),(X),14.3,10.4,0.0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),8.0,4.4,(X),(X),(X),(X),(X),(X),(X),(X),23.5,6.9,43.0,13.4,10.4,13.8,15.5,12.6,11.7,7.9,76.5,6.9,57.0,13.4,89.6,13.8,84.5,12.6,88.3,7.9,0.0,1.8,0.0,4.9,0.0,14.7,0.0,7.2,0.0,5.8,34.3,6.6,65.2,13.5,26.6,19.5,14.4,11.5,16.3,9.5,65.7,6.6,34.8,13.5,73.4,19.5,85.6,11.5,83.7,9.5
1400000US17031200300,17031200300,"Census Tract 2003, Cook County, Illinois",641,43,267,64,126,61,170,63,78,36,3.75,0.31,3.70,0.44,4.70,0.85,4.31,0.44,1.13,0.21,563,55,267,64,126,61,170,63,(X),(X),3.82,0.30,3.63,0.42,3.87,0.93,4.08,0.46,(X),(X),335,73,139,54,91,58,105,49,(X),(X),31.0,13.6,15.1,14.1,52.7,35.7,33.3,21.5,(X),(X),14.9,12.1,7.2,10.6,23.1,32.9,18.1,24.5,(X),(X),54.0,13.8,77.7,19.7,24.2,22.7,48.6,23.9,(X),(X),641,43,267,64,126,61,170,63,78,36,60.1,9.8,58.4,13.9,78.6,20.1,76.5,12.4,0.0,28.9,25.6,6.8,22.1,11.9,11.9,13.3,25.3,13.1,60.3,29.3,10.5,5.6,(X),(X),(X),(X),(X),(X),85.9,21.9,4.8,3.3,(X),(X),(X),(X),(X),(X),39.7,24.7,0.0,4.2,(X),(X),(X),(X),(X),(X),(X),(X),18.9,9.4,(X),(X),(X),(X),(X),(X),(X),(X),23.9,8.2,34.1,13.6,35.7,25.6,7.1,7.8,6.4,12.9,76.1,8.2,65.9,13.6,64.3,25.6,92.9,7.8,93.6,12.9,0.0,4.2,0.0,9.8,0.0,19.5,0.0,14.9,0.0,28.9,32.9,8.8,58.4,13.6,28.6,20.1,11.2,9.1,0.0,28.9,67.1,8.8,41.6,13.6,71.4,20.1,88.8,9.1,100.0,28.9
1400000US17031200401,17031200401,"Census Tract 2004.01, Cook County, Illinois",981,102,502,126,168,109,177,73,134,64,3.89,0.40,4.60,0.47,3.46,0.51,4.31,0.94,1.19,0.22,847,111,502,126,168,109,177,73,(X),(X),4.11,0.43,4.60,0.47,2.83,0.64,3.94,0.91,(X),(X),450,117,284,107,64,47,102,70,(X),(X),7.3,6.3,7.0,6.9,0.0,33.3,12.7,22.4,(X),(X),39.3,17.8,44.0,22.1,45.3,49.2,22.5,27.1,(X),(X),53.3,16.9,48.9,20.6,54.7,49.2,64.7,34.0,(X),(X),981,102,502,126,168,109,177,73,134,64,49.4,12.0,59.8,17.6,38.1,31.1,68.4,21.7,0.0,18.4,25.7,8.7,22.7,13.2,17.9,21.2,23.7,18.2,49.3,26.1,11.7,5.9,(X),(X),(X),(X),(X),(X),85.8,15.9,4.3,3.1,(X),(X),(X),(X),(X),(X),31.3,22.3,0.0,2.8,(X),(X),(X),(X),(X),(X),(X),(X),15.5,11.3,(X),(X),(X),(X),(X),(X),(X),(X),29.6,9.0,35.5,15.4,23.8,23.9,37.3,21.8,4.5,6.9,70.4,9.0,64.5,15.4,76.2,23.9,62.7,21.8,95.5,6.9,0.0,2.8,0.0,5.3,0.0,15.1,0.0,14.4,0.0,18.4,42.2,10.8,56.2,17.3,26.2,25.9,40.1,24.3,12.7,13.6,57.8,10.8,43.8,17.3,73.8,25.9,59.9,24.3,87.3,13.6
1400000US17031200402,17031200402,"Census Tract 2004.02, Cook County, Illinois",1123,126,483,134,81,45,207,108,352,144,3.59,0.61,4.56,0.97,4.43,1.58,4.80,0.93,1.36,0.46,771,141,483,134,81,45,207,108,(X),(X),4.44,0.67,4.54,0.97,4.12,1.21,4.34,0.83,(X),(X),337,126,208,101,23,25,106,75,(X),(X),10.1,13.5,16.3,20.7,0.0,56.9,0.0,22.6,(X),(X),43.9,20.6,51.4,26.1,39.1,58.4,30.2,40.9,(X),(X),46.0,21.7,32.2,24.7,60.9,58.4,69.8,40.9,(X),(X),1123,126,483,134,81,45,207,108,352,144,43.3,12.3,59.4,17.9,44.4,37.5,76.3,21.2,1.4,2.9,35.0,10.6,41.8,15.7,39.5,39.1,11.6,13.9,38.4,21.5,28.2,11.3,(X),(X),(X),(X),(X),(X),90.1,13.4,9.3,7.9,(X),(X),(X),(X),(X),(X),29.5,21.9,0.0,2.4,(X),(X),(X),(X),(X),(X),(X),(X),9.8,6.9,(X),(X),(X),(X),(X),(X),(X),(X),34.6,11.0,38.7,17.8,56.8,30.5,53.6,26.1,12.8,17.0,62.4,10.5,61.3,17.8,43.2,30.5,46.4,26.1,77.8,19.6,2.9,4.6,0.0,5.5,0.0,28.1,0.0,12.4,9.4,13.9,44.3,9.6,54.9,15.0,56.8,30.5,38.2,22.7,30.4,16.7,55.7,9.6,45.1,15.0,43.2,30.5,61.8,22.7,69.6,16.7
1400000US17031210100,17031210100,"Census Tract 2101, Cook County, Illinois",1371,106,521,95,76,60,185,77,589,106,2.51,0.21,3.10,0.42,4.07,0.65,3.15,0.31,1.59,0.25,782,107,521,95,76,60,185,77,(X),(X),2.95,0.16,2.92,0.22,3.38,0.79,2.85,0.24,(X),(X),327,94,218,78,29,32,80,55,(X),(X),37.6,14.3,49.1,17.5,0.0,50.7,20.0,23.1,(X),(X),14.4,10.9,8.3,8.4,100.0,50.7,0.0,28.4,(X),(X),48.0,15.3,42.7,17.8,0.0,50.7,80.0,23.1,(X),(X),1371,106,521,95,76,60,185,77,589,106,26.5,6.5,45.1,10.1,64.5,33.0,43.2,24.4,0.0,4.6,23.8,6.3,27.1,10.1,61.8,33.6,23.8,15.0,16.0,8.0,23.7,6.1,(X),(X),(X),(X),(X),(X),55.2,12.1,3.9,2.9,(X),(X),(X),(X),(X),(X),9.0,6.8,3.1,1.8,(X),(X),(X),(X),(X),(X),(X),(X),19.5,7.8,(X),(X),(X),(X),(X),(X),(X),(X),37.4,6.9,50.5,12.3,0.0,29.5,20.0,19.6,36.2,10.6,62.6,6.9,49.5,12.3,100.0,29.5,80.0,19.6,63.8,10.6,0.0,2.0,0.0,5.1,0.0,29.5,0.0,13.8,0.0,4.6,44.6,6.9,53.7,11.5,0.0,29.5,42.7,23.2,43.0,9.7,55.4,6.9,46.3,11.5,100.0,29.5,57.3,23.2,57.0,9.7
1400000US17031210400,17031210400,"Census Tract 2104, Cook County, Illinois",979,62,354,80,62,40,179,67,384,84,3.16,0.37,4.51,0.61,3.92,0.86,3.88,0.56,1.45,0.20,595,88,354,80,62,40,179,67,(X),(X),4.03,0.47,4.46,0.62,3.71,0.86,3.28,0.47,(X),(X),347,76,205,67,19,23,123,62,(X),(X),33.4,16.2,34.1,21.1,0.0,62.6,37.4,27.3,(X),(X),18.7,12.1,21.5,17.0,26.3,55.6,13.0,15.5,(X),(X),47.8,17.6,44.4,21.7,73.7,55.6,49.6,29.4,(X),(X),979,62,354,80,62,40,179,67,384,84,37.8,7.8,60.7,11.0,30.6,31.2,73.2,17.7,1.3,2.1,24.9,7.2,18.9,8.1,30.6,26.8,17.9,13.1,32.8,13.4,28.8,8.0,(X),(X),(X),(X),(X),(X),73.4,12.4,7.0,3.8,(X),(X),(X),(X),(X),(X),18.0,10.0,1.0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),6.3,4.2,(X),(X),(X),(X),(X),(X),(X),(X),15.4,5.7,19.5,9.8,4.8,8.5,19.0,17.1,11.7,8.3,84.6,5.7,80.5,9.8,95.2,8.5,81.0,17.1,88.3,8.3,0.0,2.8,0.0,7.5,0.0,34.1,0.0,14.2,0.0,6.9,42.4,8.0,61.9,14.5,50.0,34.6,21.2,19.6,33.1,12.0,57.6,8.0,38.1,14.5,50.0,34.6,78.8,19.6,66.9,12.0
1400000US17031210501,17031210501,"Census Tract 2105.01, Cook County, Illinois",1458,69,560,113,134,97,280,112,484,119,3.13,0.29,3.95,0.52,4.14,1.96,3.78,0.56,1.54,0.25,974,127,560,113,134,97,280,112,(X),(X),3.78,0.38,3.85,0.49,3.89,2.11,3.59,0.58,(X),(X),463,131,279,88,37,43,147,90,(X),(X),28.1,13.3,24.0,17.5,64.9,59.9,26.5,25.4,(X),(X),29.4,12.3,40.5,16.5,0.0,44.8,15.6,18.4,(X),(X),42.5,13.0,35.5,16.9,35.1,59.9,57.8,28.2,(X),(X),1458,69,560,113,134,97,280,112,484,119,41.5,7.5,61.8,12.6,57.5,29.9,65.0,21.9,0.0,5.5,35.1,8.2,33.4,11.3,17.9,22.6,40.7,25.7,38.6,13.1,22.4,6.5,(X),(X),(X),(X),(X),(X),67.4,12.7,4.9,3.6,(X),(X),(X),(X),(X),(X),14.7,10.5,0.0,1.9,(X),(X),(X),(X),(X),(X),(X),(X),11.2,5.0,(X),(X),(X),(X),(X),(X),(X),(X),11.3,6.5,13.6,11.2,17.9,26.0,23.2,16.5,0.0,5.5,88.7,6.5,86.4,11.2,82.1,26.0,76.8,16.5,100.0,5.5,0.0,1.9,0.0,4.8,0.0,18.4,0.0,9.3,0.0,5.5,19.5,6.2,26.3,11.7,0.0,18.4,29.3,19.6,11.6,8.9,80.5,6.2,73.8,11.7,100.0,18.4,70.7,19.6,88.4,8.9
1400000US17031210502,17031210502,"Census Tract 2105.02, Cook County, Illinois",1500,102,654,151,48,41,338,110,460,120,3.27,0.30,4.14,0.55,4.67,2.23,3.79,0.50,1.50,0.21,1040,130,654,151,48,41,338,110,(X),(X),3.97,0.36,4.14,0.55,3.27,1.01,3.74,0.48,(X),(X),513,131,361,114,16,25,136,77,(X),(X),13.1,10.9,12.5,13.5,0.0,68.2,16.2,19.8,(X),(X),34.1,15.4,31.6,20.7,100.0,68.2,33.1,22.9,(X),(X),52.8,16.1,56.0,20.7,0.0,68.2,50.7,26.1,(X),(X),1500,102,654,151,48,41,338,110,460,120,40.3,7.6,61.2,12.2,58.3,43.2,52.4,18.5,0.0,5.8,30.7,7.6,36.5,15.0,66.7,43.5,27.2,16.0,21.3,13.9,20.8,7.1,(X),(X),(X),(X),(X),(X),67.8,14.0,3.8,3.7,(X),(X),(X),(X),(X),(X),12.4,10.7,0.0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),6.5,3.6,(X),(X),(X),(X),(X),(X),(X),(X),9.9,5.6,15.3,11.4,0.0,39.4,8.0,11.2,4.6,5.6,90.1,5.6,84.7,11.4,100.0,39.4,92.0,11.2,95.4,5.6,0.0,1.8,0.0,4.1,0.0,39.4,0.0,7.8,0.0,5.8,37.3,7.4,54.3,12.8,39.6,43.2,12.4,12.2,31.3,14.6,62.7,7.4,45.7,12.8,60.4,43.2,87.6,12.2,68.7,14.6
1400000US17031210601,17031210601,"Census Tract 2106.01, Cook County, Illinois",947,100,427,125,104,70,51,43,365,117,3.23,0.52,4.14,0.56,4.62,1.52,4.14,2.55,1.65,0.41,582,122,427,125,104,70,51,43,(X),(X),3.94,0.47,4.14,0.56,3.60,1.00,3.02,1.29,(X),(X),242,109,206,98,24,38,12,19,(X),(X),23.6,20.2,27.7,23.2,0.0,55.7,0.0,78.7,(X),(X),14.9,20.7,17.5,25.0,0.0,55.7,0.0,78.7,(X),(X),61.6,23.2,54.9,27.9,100.0,55.7,100.0,78.7,(X),(X),947,100,427,125,104,70,51,43,365,117,27.7,11.1,49.6,17.4,23.1,35.7,23.5,37.2,3.8,6.3,37.4,10.9,44.0,17.8,35.6,37.7,78.4,31.8,24.4,13.3,27.2,10.4,(X),(X),(X),(X),(X),(X),70.7,15.8,6.5,4.6,(X),(X),(X),(X),(X),(X),17.0,11.4,0.0,2.9,(X),(X),(X),(X),(X),(X),(X),(X),7.7,6.4,(X),(X),(X),(X),(X),(X),(X),(X),19.7,8.3,25.8,16.6,21.2,28.9,0.0,38.2,15.1,11.4,80.3,8.3,74.2,16.6,78.8,28.9,100.0,38.2,84.9,11.4,0.0,2.9,0.0,6.2,0.0,23.0,0.0,38.2,0.0,7.3,43.4,11.9,57.6,18.4,21.2,28.9,45.1,40.1,32.9,17.1,56.6,11.9,42.4,18.4,78.8,28.9,54.9,40.1,67.1,17.1
1400000US17031210602,17031210602,"Census Tract 2106.02, Cook County, Illinois",1528,119,394,112,107,69,376,109,651,151,2.70,0.30,3.55,0.34,3.26,0.70,3.78,0.77,1.47,0.23,877,141,394,112,107,69,376,109,(X),(X),3.51,0.38,3.55,0.34,2.73,0.49,3.70,0.78,(X),(X),445,119,239,81,29,34,177,90,(X),(X),30.1,14.4,26.8,17.8,0.0,50.7,39.5,27.7,(X),(X),22.2,14.8,20.9,15.3,0.0,50.7,27.7,26.4,(X),(X),47.6,18.2,52.3,21.3,100.0,50.7,32.8,30.2,(X),(X),1528,119,394,112,107,69,376,109,651,151,32.3,7.6,60.7,14.8,43.0,34.7,55.3,15.1,0.0,4.1,24.3,7.5,18.8,13.6,13.1,20.9,35.1,15.3,23.2,10.7,32.5,8.0,(X),(X),(X),(X),(X),(X),76.3,10.6,7.9,4.3,(X),(X),(X),(X),(X),(X),18.4,9.9,0.0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),6.0,3.7,(X),(X),(X),(X),(X),(X),(X),(X),20.6,7.1,18.5,11.9,15.0,20.1,26.9,17.9,19.2,9.9,79.4,7.1,81.5,11.9,85.0,20.1,73.1,17.9,80.8,9.9,0.0,1.8,0.0,6.7,0.0,22.4,0.0,7.0,0.0,4.1,34.7,7.4,63.7,15.6,15.0,20.1,32.4,15.8,21.7,9.0,65.3,7.4,36.3,15.6,85.0,20.1,67.6,15.8,78.3,9.0
1400000US17031210700,17031210700,"Census Tract 2107, Cook County, Illinois",1598,99,575,113,97,70,211,95,715,151,2.49,0.23,3.43,0.42,3.04,0.55,3.12,0.42,1.47,0.20,883,125,575,113,97,70,211,95,(X),(X),3.19,0.29,3.32,0.39,2.95,0.57,2.92,0.35,(X),(X),339,107,243,80,0,11,96,70,(X),(X),51.3,18.1,56.8,20.6,-,**,37.5,40.0,(X),(X),8.8,10.8,4.5,6.8,-,**,19.8,29.5,(X),(X),39.8,16.7,38.7,20.3,-,**,42.7,39.3,(X),(X),1598,99,575,113,97,70,211,95,715,151,25.2,6.8,49.4,12.0,0.0,24.3,45.5,24.2,3.2,5.3,21.8,5.1,16.0,9.8,33.0,35.0,44.5,24.1,18.2,8.0,29.0,7.4,(X),(X),(X),(X),(X),(X),64.8,12.3,6.1,3.0,(X),(X),(X),(X),(X),(X),13.6,6.5,1.8,2.3,(X),(X),(X),(X),(X),(X),(X),(X),11.0,5.3,(X),(X),(X),(X),(X),(X),(X),(X),23.2,6.1,20.2,10.1,35.1,33.5,27.0,19.6,22.8,9.7,76.8,6.1,79.8,10.1,64.9,33.5,73.0,19.6,77.2,9.7,0.0,1.7,0.0,4.7,0.0,24.3,0.0,12.2,0.0,3.8,41.9,6.8,60.2,13.1,19.6,26.2,31.8,23.2,33.1,9.2,58.1,6.8,39.8,13.1,80.4,26.2,68.2,23.2,66.9,9.2
1400000US17031210800,17031210800,"Census Tract 2108, Cook County, Illinois",361,51,144,48,28,27,45,28,144,48,2.83,0.34,3.33,0.52,4.93,2.48,3.84,0.80,1.61,0.38,217,48,144,48,28,27,45,28,(X),(X),3.57,0.43,3.33,0.52,4.54,2.74,3.73,0.77,(X),(X),111,41,70,39,11,17,30,24,(X),(X),17.1,16.8,11.4,14.8,100.0,82.2,0.0,49.8,(X),(X),29.7,23.8,47.1,31.3,0.0,82.3,0.0,49.8,(X),(X),53.2,21.7,41.4,29.7,0.0,82.3,100.0,49.8,(X),(X),361,51,144,48,28,27,45,28,144,48,35.7,10.5,48.6,18.1,64.3,44.6,91.1,13.5,0.0,17.3,13.3,6.7,18.1,12.0,35.7,44.6,0.0,40.7,8.3,7.2,26.0,9.4,(X),(X),(X),(X),(X),(X),65.3,16.9,3.3,2.9,(X),(X),(X),(X),(X),(X),8.3,7.2,0.0,7.3,(X),(X),(X),(X),(X),(X),(X),(X),6.4,5.8,(X),(X),(X),(X),(X),(X),(X),(X),27.4,9.8,35.4,17.1,39.3,46.1,0.0,40.7,25.7,14.5,72.6,9.8,64.6,17.1,60.7,46.1,100.0,40.7,74.3,14.5,0.0,7.3,0.0,17.3,0.0,51.6,0.0,40.7,0.0,17.3,35.7,8.9,59.0,18.6,39.3,46.1,17.8,28.6,17.4,11.4,64.3,8.9,41.0,18.6,60.7,46.1,82.2,28.6,82.6,11.4
1400000US17031210900,17031210900,"Census Tract 2109, Cook County, Illinois",1203,90,443,104,52,50,234,113,474,114,2.68,0.29,4.03,0.36,3.73,1.39,2.72,0.32,1.28,0.16,729,129,443,104,52,50,234,113,(X),(X),3.58,0.36,4.03,0.36,3.73,1.39,2.69,0.29,(X),(X),377,95,258,92,0,11,119,71,(X),(X),24.9,12.4,33.7,14.9,-,**,5.9,11.1,(X),(X),17.5,15.5,25.6,20.7,-,**,0.0,20.5,(X),(X),57.6,18.7,40.7,20.1,-,**,94.1,11.1,(X),(X),1203,90,443,104,52,50,234,113,474,114,36.0,6.5,69.1,9.9,0.0,37.8,54.3,19.1,0.0,5.6,21.4,4.8,16.0,7.6,71.2,38.1,25.6,16.2,19.0,10.2,30.8,8.8,(X),(X),(X),(X),(X),(X),78.3,12.6,4.9,3.7,(X),(X),(X),(X),(X),(X),12.4,8.8,0.0,2.3,(X),(X),(X),(X),(X),(X),(X),(X),2.2,1.9,(X),(X),(X),(X),(X),(X),(X),(X),21.4,5.8,27.5,9.7,0.0,37.8,15.0,15.2,21.3,12.6,78.6,5.8,72.5,9.7,100.0,37.8,85.0,15.2,78.7,12.6,0.0,2.3,0.0,6.0,0.0,37.8,0.0,11.1,0.0,5.6,42.8,7.9,56.9,14.7,50.0,48.2,24.8,20.1,37.8,14.4,57.2,7.9,43.1,14.7,50.0,48.2,75.2,20.1,62.2,14.4
1400000US17031220300,17031220300,"Census Tract 2203, Cook County, Illinois",958,50,255,71,54,52,56,40,593,98,2.49,0.23,3.65,0.55,3.70,1.24,2.75,0.57,1.86,0.22,365,84,255,71,54,52,56,40,(X),(X),3.32,0.36,3.51,0.47,3.02,1.53,2.75,0.57,(X),(X),222,73,128,49,46,50,48,38,(X),(X),63.1,16.5,57.0,23.1,78.3,40.0,64.6,37.0,(X),(X),3.6,3.0,6.3,5.2,0.0,40.2,0.0,39.4,(X),(X),33.3,16.6,36.7,23.4,21.7,40.0,35.4,37.0,(X),(X),958,50,255,71,54,52,56,40,593,98,26.0,8.2,56.1,13.7,100.0,37.0,85.7,27.0,0.7,0.9,14.8,4.8,11.4,6.4,0.0,37.0,0.0,36.3,19.1,7.7,29.5,6.2,(X),(X),(X),(X),(X),(X),47.7,8.8,3.8,3.5,(X),(X),(X),(X),(X),(X),6.1,5.8,2.5,2.4,(X),(X),(X),(X),(X),(X),(X),(X),12.2,5.6,(X),(X),(X),(X),(X),(X),(X),(X),25.8,7.1,45.1,14.6,66.7,42.2,0.0,36.3,16.2,7.7,74.2,7.1,54.9,14.6,33.3,42.2,100.0,36.3,83.8,7.7,0.0,2.8,0.0,10.2,0.0,37.0,0.0,36.3,0.0,4.5,35.2,6.3,57.3,13.4,66.7,42.2,12.5,18.6,25.0,8.2,64.8,6.3,42.7,13.4,33.3,42.2,87.5,18.6,75.0,8.2
